m/z;Intensity
267.1007;21.3
267.1023;26
267.104;25.1
267.1056;21.1
267.1073;18.3
267.1089;16.7
267.1106;15.1
267.1122;208.5
267.1139;1088.5
267.1155;2699.6
267.1171;4119.5
267.1188;4876.5
267.1204;5167.6
267.1221;5236.6
267.1237;4713.5
267.1254;3252.2
267.127;1364.8
267.1287;212.1
267.1303;21.9
267.132;8.2
267.1336;13.2
267.1353;18.1
267.1369;137
267.1386;883.7
267.1402;2875.2
267.1419;4939.1
267.1435;5632.9
267.1452;4429.1
267.1468;2196.4
267.1485;616.9
267.1501;207.8
267.1518;145.6
267.1534;247.3
267.1551;791.5
267.1567;1851.6
267.1584;2894.2
267.16;3190.2
267.1617;2442.8
267.1633;1133.2
267.165;196.1
267.1666;4.7
267.1749;7.4
267.1765;11.7
267.1782;14.2
267.1798;12.3
267.1815;6.6
267.1897;1.3
267.1914;44.5
267.193;223.1
267.1947;445.1
267.1963;541.8
267.198;443.3
267.1996;227.8
267.2013;31.5
267.2029;1.9
267.226;1.9
267.2277;19
267.2293;53
267.231;93.9
267.2326;104.2
267.2343;81.6
267.2359;44.7
267.2376;20.1
267.2392;65.1
267.2409;143.4
267.2425;220.1
267.2442;264.8
267.2458;260.9
267.2475;193.7
267.2491;161.5
267.2508;142.3
267.2524;124.6
267.2541;105.9
267.2557;78.1
267.2574;38.7
267.259;13
267.2607;153.8
267.2623;659.4
267.264;1415.8
267.2656;1948.4
267.2673;2102.3
267.2689;2138.2
267.2706;1705.8
267.2722;857.1
267.2739;161.9
267.2755;27.6
267.2772;3.5
267.3696;11.6
267.3713;16.5
267.3729;17.2
267.3746;14.5
267.3763;10.2
267.3878;7.9
267.3895;10.9
267.3911;12.7
267.3928;11.3
267.3944;6.9
267.4407;12.5
267.4423;16.9
267.444;18.8
267.4456;17
267.4473;11.8
267.4853;1.6
267.4869;2.6
267.4886;2.9
267.4902;2.6
267.4919;1.9
267.515;7.3
267.5167;13.2
267.5183;16.2
267.52;15.4
267.5216;11.5
267.6688;13.4
267.6705;18
267.6721;19.6
267.6738;17.8
267.6754;12.8
267.7416;11.1
267.7433;16.4
267.7449;18.6
267.7466;16.9
267.7482;12.1
267.7946;9.5
267.7962;13.2
267.7979;14.1
267.7996;11.3
267.8012;6.1
267.9933;7.2
267.995;14.2
267.9967;17.6
267.9983;15.7
268;10.1
268.0398;24
268.0414;44.2
268.0431;54.4
268.0447;47.5
268.0464;28.4
268.048;5.8
268.0497;17.1
268.0514;23.1
268.053;28.1
268.0547;30
268.0563;25.9
268.058;16.8
268.0762;24.5
268.0779;32.6
268.0795;41.8
268.0812;45.6
268.0829;34.8
268.0845;11.1
268.0862;2.3
268.0928;12.9
268.0945;21.1
268.0961;22.2
268.0978;15.3
268.0994;5.2
268.121;7.5
268.1227;11.1
268.1243;13.3
268.126;14
268.1276;13
268.1293;9.3
268.1442;9.7
268.1459;16
268.1475;20
268.1492;19.2
268.1509;14
268.1525;6.5
268.1575;4.2
268.1591;10.5
268.1608;14.2
268.1625;19.5
268.1641;16.7
268.1658;15.5
268.1674;12.8
268.1691;7.2
268.2305;1.3
268.2322;2.7
268.2338;3.7
268.2355;3.9
268.2371;3.2
268.2388;2
268.2438;15.5
268.2454;24.4
268.2471;28.5
268.2487;24.6
268.2504;13.7
268.262;14.6
268.2637;19.3
268.2653;21.1
268.267;18.6
268.2687;18.6
268.2703;43.3
268.272;65.7
268.2736;69.3
268.2753;54.1
268.277;31.7
268.3151;9.7
268.3168;11.3
268.3185;11.2
268.3201;10.3
268.3218;8.6
268.4696;14.7
268.4713;21.2
268.4729;24.6
268.4746;23.4
268.4763;18.6
268.7407;6.7
268.7423;13
268.744;15.9
268.7457;14.2
268.7473;8.8
268.7723;11.3
268.774;14.1
268.7756;15.5
268.7773;15.3
268.779;13
268.7806;9.3
268.7906;1.4
268.7923;51.9
268.7939;452.9
268.7956;3332.2
268.7973;10233.9
268.7989;17820.7
268.8006;20981.6
268.8023;17336.6
268.8039;9638.4
268.8056;2967
268.8073;281.8
268.8089;31.4
269.0422;13.3
269.0438;17.4
269.0455;18.7
269.0472;17.9
269.0488;15.3
269.0622;32.5
269.0638;49.9
269.0655;57.9
269.0672;52.5
269.0688;35.3
269.0705;7.1
269.0722;12.6
269.0738;17.6
269.0755;69.9
269.0772;343.1
269.0788;665.3
269.0805;824
269.0822;681.4
269.0838;343.8
269.0855;67.2
269.0955;4.9
269.0972;160.4
269.0988;810.8
269.1005;1689.7
269.1022;2261
269.1038;2057.7
269.1055;1214.5
269.1072;362.7
269.1088;59.2
269.1105;134.3
269.1122;314.9
269.1138;408.4
269.1155;373.6
269.1172;232.7
269.1188;83
269.1205;46.3
269.1222;15.4
269.1239;1.8
269.1255;58.4
269.1272;307.9
269.1289;613.2
269.1305;832.4
269.1322;836.6
269.1339;1213.9
269.1355;3712.4
269.1372;7179.4
269.1389;8875
269.1405;7612.1
269.1422;4369.1
269.1439;1353.9
269.1455;180.1
269.1472;39.3
269.1489;32.5
269.1505;35.3
269.1522;29
269.1539;16.5
269.1689;9.7
269.1706;20.3
269.1722;58
269.1739;110.8
269.1756;138.4
269.1772;118.2
269.1789;61.5
269.1806;17.9
269.2056;50.5
269.2073;546.7
269.2089;1840.6
269.2106;3048.7
269.2123;3309
269.2139;2456.4
269.2156;1139.9
269.2173;254.8
269.2189;27.1
269.2206;13.4
269.2223;14.3
269.2239;12
269.2256;14.7
269.2273;15.1
269.229;17.6
269.2306;15.1
269.2323;8.9
269.2406;19.2
269.2423;118.9
269.244;596.7
269.2456;1400.5
269.2473;2072.6
269.249;2071.7
269.2506;1382.7
269.2523;536.4
269.254;100.6
269.2557;127.6
269.2573;449.2
269.259;945.7
269.2607;1324.1
269.2623;1426.6
269.264;1238.3
269.2657;906.5
269.2673;710.9
269.269;641.2
269.2707;503.5
269.2723;338.1
269.274;199.8
269.2757;205.4
269.2774;669.4
269.279;3783.7
269.2807;16017.3
269.2824;33462.2
269.284;45787.8
269.2857;44013.4
269.2874;29486.7
269.289;12490.1
269.2907;2276.4
269.2924;404.9
269.294;106.4
269.2957;57.3
269.2974;48.1
269.2991;44.4
269.3007;41.6
269.3024;18.2
269.3041;10.1
269.3408;10.6
269.3425;14.5
269.3441;17.1
269.3458;16
269.3475;10.6
269.4694;20.9
269.4711;30.3
269.4728;31.6
269.4744;25.3
269.4761;17.1
269.4861;14.3
269.4878;19.6
269.4895;20.9
269.4911;18.6
269.4928;13.9
269.9563;10
269.958;14
269.9597;15.3
269.9614;14
269.963;11.4
269.9898;10.8
269.9915;15.4
269.9932;17
269.9949;15.9
269.9965;13.2
269.9982;8.9
270.1357;10.3
270.1374;49.8
270.139;148.5
270.1407;259.4
270.1424;284.3
270.1441;204
270.1458;69.9
270.1474;6.4
270.1692;1.9
270.1709;3.3
270.1726;4.2
270.1743;4.3
270.176;3.7
270.1776;2.5
270.2011;35.3
270.2028;332.9
270.2045;938.8
270.2062;1454.3
270.2078;1472.9
270.2095;967.6
270.2112;316.9
270.2129;37.3
270.2145;35.3
270.2162;42.9
270.2179;39
270.2196;28.9
270.2213;17.5
270.2229;12.2
270.2464;8.4
270.2481;33.1
270.2498;57.1
270.2515;63.2
270.2531;47.2
270.2548;21.6
270.2565;5.1
270.2582;2.5
270.2598;24.4
270.2615;80.6
270.2632;145.2
270.2649;179.9
270.2666;181.6
270.2682;141.3
270.2699;92.8
270.2716;67.3
270.2733;50.9
270.275;26.6
270.2766;7.4
270.28;14
270.2817;217.8
270.2833;1443
270.285;4252.4
270.2867;6939.5
270.2884;7589
270.2901;5694.8
270.2917;2669.4
270.2934;543.9
270.2951;55.9
270.2968;5.2
270.3623;14.7
270.3639;23.3
270.3656;26.4
270.3673;22.4
270.369;13.9
270.421;1.9
270.4227;2.7
270.4244;3
270.4261;2.7
270.4278;1.9
270.4345;20.2
270.4362;26.1
270.4378;29.1
270.4395;25.1
270.4412;13.9
270.4546;15.8
270.4563;20.1
270.458;20.1
270.4597;15.6
270.4614;9
270.7893;19.4
270.791;282.8
270.7927;2181.5
270.7944;6535.1
270.796;11090.8
270.7977;12736.1
270.7994;10236.4
270.8011;5449.8
270.8028;1495.4
270.8045;169.8
270.8061;33.7
270.8381;11.2
270.8398;351.8
270.8415;1507.3
270.8432;2971.8
270.8449;3714.4
270.8465;3160
270.8482;1717.1
270.8499;466.7
270.8516;69
270.8533;20.9
270.855;16.7
270.8566;8.5
270.9493;10.3
270.951;16.7
270.9527;19.8
270.9543;19
270.956;16.6
270.9577;13.8
270.9695;2.3
270.9712;3
270.9729;3
270.9746;2.6
270.9762;2.1
271.0285;15.2
271.0302;17.8
271.0319;18.3
271.0335;15.9
271.0352;10.1
271.0437;12.5
271.0453;29
271.047;58.9
271.0487;93.4
271.0504;96
271.0521;66.6
271.0538;35.8
271.0555;16.5
271.0571;6.9
271.074;21.1
271.0757;54.5
271.0774;154.9
271.0791;519.6
271.0807;924.3
271.0824;1071.1
271.0841;832
271.0858;378.2
271.0875;47.4
271.0892;64
271.0909;157.9
271.0925;224.9
271.0942;219.4
271.0959;149
271.0976;52.8
271.0993;10.8
271.1111;2.2
271.1128;72.3
271.1145;401.6
271.1162;955.8
271.1178;1327
271.1195;1235.4
271.1212;749
271.1229;209
271.1246;25.7
271.1263;141.8
271.128;292.1
271.1296;359.3
271.1313;294.7
271.133;142.5
271.1347;4.6
271.1414;20.6
271.1431;32.2
271.1448;47.1
271.1465;71.5
271.1482;349.2
271.1499;1844.9
271.1516;5221.1
271.1533;8606.9
271.1549;9661.9
271.1566;7569.7
271.1583;3855.3
271.16;923.1
271.1617;96
271.1853;10.4
271.187;73
271.1887;166.1
271.1904;230.6
271.1921;224.8
271.1937;159
271.1954;83.5
271.1971;8
271.2207;4.7
271.2224;164.7
271.2241;1130.5
271.2258;2320.9
271.2275;2878.1
271.2292;2405.1
271.2309;1278.8
271.2325;301.8
271.2342;29
271.2562;15.8
271.2579;24.1
271.2595;28
271.2612;25.9
271.2629;17.3
271.2882;26.4
271.2899;71.3
271.2916;104
271.2933;101.7
271.295;71.5
271.2967;29.9
271.2984;4.1
271.5839;1.8
271.5856;2.9
271.5872;3.5
271.5889;3
271.5906;1.8
271.638;9.4
271.6397;21
271.6414;27
271.6431;24.7
271.6447;15.2
271.6667;23.2
271.6684;34.4
271.6701;40.9
271.6718;39.1
271.6735;29.9
271.6752;6.8
271.7124;8.8
271.7141;14.6
271.7158;18.1
271.7175;17.2
271.7192;11.5
272.0494;1.9
272.0511;2.8
272.0528;3.1
272.0545;2.7
272.0562;1.8
272.0901;1.7
272.0918;3
272.0935;3.6
272.0952;3.1
272.0969;1.9
272.1528;5.9
272.1545;84.7
272.1562;195.3
272.1579;239.3
272.1596;191.1
272.1613;96.2
272.163;22.7
272.2275;17.9
272.2292;24.5
272.2309;25.9
272.2326;20.8
272.2343;11.8
272.3361;15.2
272.3378;19.3
272.3395;19.6
272.3412;15.2
272.3429;7.3
272.3836;8
272.3853;14.2
272.387;17.9
272.3887;17
272.3904;12.5
272.3921;6.6
272.647;10.4
272.6487;19.3
272.6504;22.1
272.6521;18.9
272.6538;12.4
272.6828;13.3
272.6845;19.3
272.6862;23.6
272.6879;24.6
272.6896;21.3
272.6913;14.4
272.7865;1.7
272.7882;67.6
272.7899;669.5
272.7916;2027.5
272.7934;3307.7
272.7951;3613.4
272.7968;2716.6
272.7985;1282.9
272.8002;268.6
272.8019;19.5
272.8342;2.3
272.8359;84.2
272.8376;678.5
272.8393;1965.9
272.841;3125.6
272.8427;3302.2
272.8444;2352.1
272.8461;984.9
272.8478;159
272.87;10.8
272.8717;16.8
272.8734;19.4
272.8751;16.8
272.8768;10.2
272.9415;26.5
272.9432;49.3
272.9449;61.4
272.9466;55.1
272.9483;36.2
272.95;12.6
272.9653;10.5
272.967;14.4
272.9687;16.7
272.9704;16
272.9721;11.3
273.0199;17.8
273.0216;278.2
273.0233;717
273.025;1031
273.0267;976
273.0284;599.2
273.0301;191.4
273.0318;30.6
273.0659;23.6
273.0676;84.2
273.0693;203.5
273.071;325.2
273.0727;361.7
273.0744;287.6
273.0761;155.1
273.0778;56.7
273.0795;32.3
273.0812;26.5
273.0829;17.3
273.0846;5.7
273.0863;11.7
273.088;13.7
273.0897;11.5
273.0914;8.1
273.0931;63.6
273.0949;173.2
273.0966;273.4
273.0983;290.3
273.1;210.8
273.1017;95.7
273.1034;32.8
273.1051;50.4
273.1068;120.3
273.1085;159.1
273.1102;139
273.1119;77.4
273.1136;14.8
273.1153;5.4
273.1272;33
273.129;213.9
273.1307;741.4
273.1324;1305.4
273.1341;1489
273.1358;1156.4
273.1375;563.2
273.1392;120.5
273.204;9.8
273.2057;15.7
273.2074;18
273.2091;13.9
273.2108;4.8
273.2279;16.9
273.2296;19.3
273.2313;21.3
273.233;19
273.2347;10.8
273.2603;14.5
273.262;20.9
273.2637;22.9
273.2654;20
273.2671;12.9
273.2995;9.1
273.3013;13.4
273.303;16.2
273.3047;15.2
273.3064;10.1
273.7832;16.8
273.7849;22.2
273.7866;24.2
273.7883;21.2
273.79;12.7
273.9578;11.5
273.9595;25.7
273.9612;38
273.963;40.5
273.9647;30.5
273.9664;12
273.9767;8.3
273.9784;12
273.9801;14.6
273.9818;11.9
273.9835;3.7
274.0024;33.8
274.0041;247.8
274.0058;1117.9
274.0075;2368.5
274.0092;3092.3
274.0109;2741
274.0126;1581.6
274.0144;487.2
274.0161;62.5
274.0401;11.4
274.0418;17.2
274.0435;19.9
274.0452;18.8
274.0469;14.6
274.0503;40.4
274.0521;360.6
274.0538;1156.6
274.0555;1794.3
274.0572;1828.8
274.0589;1253.7
274.0606;526.9
274.0623;68.3
274.0641;8.7
274.0881;15.5
274.0898;27.8
274.0915;41.7
274.0932;47
274.0949;43
274.0966;29.8
274.1138;19.7
274.1155;186
274.1172;438.2
274.1189;582.9
274.1206;527.3
274.1223;308.5
274.1241;82.2
274.1258;1.9
274.4587;11.3
274.4604;15.8
274.4621;17.7
274.4638;17
274.4655;14.2
274.4673;9.9
274.4759;10.3
274.4776;16.6
274.4793;19.8
274.481;18.9
274.4827;14.6
274.603;8.1
274.6047;11
274.6064;12.3
274.6082;11.8
274.6099;9.9
274.6116;7.1
274.689;13.1
274.6907;23.4
274.6924;27.7
274.6941;22.2
274.6959;10.3
274.732;1.5
274.7337;2.5
274.7354;2.9
274.7371;2.7
274.7389;2
274.787;7.4
274.7888;26.4
274.7905;55.1
274.7922;62.5
274.7939;49.7
274.7956;25.2
274.7974;11
274.8335;19.1
274.8352;112.5
274.8369;291.6
274.8387;401
274.8404;368.1
274.8421;220.4
274.8438;66
274.8455;7.8
274.8817;2.4
274.8834;65.3
274.8851;104.8
274.8869;125
274.8886;112.5
274.8903;76.1
274.892;39.1
274.9144;15.1
274.9161;18.2
274.9179;27
274.9196;29.8
274.9213;27.8
274.923;14.7
274.9247;10.3
274.9402;10.8
274.942;14.7
274.9437;15.1
274.9454;12
274.9471;6.9
274.9678;15.6
274.9695;19.4
274.9712;20
274.973;17.8
274.9747;13.2
275.016;12.9
275.0177;44.9
275.0195;99
275.0212;163.8
275.0229;176
275.0246;134.8
275.0264;68.6
275.0281;22.9
275.0643;11.5
275.066;109.4
275.0677;220.6
275.0694;308.7
275.0712;295.3
275.0729;211.8
275.0746;99.1
275.0763;33.9
275.0781;8.7
275.0832;13
275.085;16.5
275.0867;17.2
275.0884;13.9
275.0901;8.3
275.0953;19.9
275.097;272.9
275.0987;1376.6
275.1005;3568.1
275.1022;5528.2
275.1039;5913.2
275.1056;4491.2
275.1074;2272.6
275.1091;611.9
275.1108;100.5
275.1125;58
275.1143;56.4
275.116;41.3
275.1177;17.7
275.1194;5.9
275.1211;10
275.1229;10.9
275.1246;10.2
275.1263;16.6
275.128;21.3
275.1298;16.2
275.1315;10.6
275.1332;3.9
275.1591;3.5
275.1608;30.4
275.1625;55
275.1643;64.8
275.166;50.8
275.1677;22.3
275.1694;1.9
275.3143;16.2
275.316;21.3
275.3178;22.3
275.3195;19.4
275.3212;13.9
275.3419;11.3
275.3437;15
275.3454;16.3
275.3471;14.2
275.3488;8.8
275.7445;10.1
275.7462;12.9
275.748;14.2
275.7497;12.6
275.7514;7.6
275.9574;10
275.9591;14.1
275.9608;14.8
275.9626;12.5
275.9643;8.4
275.9747;16.4
275.9764;31.2
275.9782;36.5
275.9799;27.3
275.9816;12.2
276.0007;3.1
276.0024;87.2
276.0041;191.4
276.0059;265.3
276.0076;256.1
276.0093;169.8
276.0111;76.3
276.0128;66.7
276.0145;107
276.0163;115.7
276.018;81.8
276.0197;35.3
276.063;16.4
276.0648;18.8
276.0665;19.8
276.0682;19.6
276.07;18
276.0717;13.2
276.0804;12.1
276.0821;19.4
276.0838;22.5
276.0856;20.5
276.0873;14.7
276.1029;17.6
276.1046;55
276.1064;120.2
276.1081;290.7
276.1098;466.6
276.1116;570
276.1133;478.3
276.115;243.9
276.1168;54.8
276.1566;4.3
276.1584;9.4
276.1601;11.7
276.1618;9.2
276.1636;3.4
276.2034;3.9
276.2052;15.5
276.2069;26.7
276.2086;29.6
276.2104;22.3
276.2121;10.5
276.2138;2.5
276.278;1.5
276.2798;2.7
276.2815;3.1
276.2832;2.6
276.285;1.5
276.37;11.8
276.3717;15.9
276.3735;19.7
276.3752;21.5
276.3769;19.4
276.3787;13.1
276.8253;33.4
276.827;380
276.8287;1549.3
276.8305;2929.6
276.8322;3528.7
276.834;2883.8
276.8357;1486.3
276.8374;338.3
276.8392;29.1
276.8775;10.2
276.8792;16.9
276.881;19
276.8827;15.7
276.8844;9.2
276.9332;5.9
276.9349;9.8
276.9367;11
276.9384;8.5
276.9401;4.1
276.9593;27.3
276.961;53.9
276.9628;66.5
276.9645;56.3
276.9663;29.2
276.968;1.3
276.9697;33.6
276.9715;50.4
276.9732;57
276.975;53.8
276.9767;43.7
276.9784;26.4
276.9802;16.9
277.0168;10
277.0185;12.6
277.0202;14.3
277.022;13.4
277.0237;9.1
277.0289;28.8
277.0307;70.2
277.0324;98.5
277.0342;96.2
277.0359;69.1
277.0377;31.6
277.0464;8.3
277.0481;15.4
277.0498;19.5
277.0516;18.3
277.0533;12.8
277.0795;9.3
277.0812;29.4
277.0829;53.2
277.0847;64.5
277.0864;57.7
277.0882;211.7
277.0899;1551.7
277.0917;7031.1
277.0934;14366.2
277.0951;19081.8
277.0969;17800.7
277.0986;11600.3
277.1004;4897.5
277.1021;1158.5
277.1039;254
277.1056;56.3
277.1073;8.6
277.1126;28.5
277.1143;300.2
277.1161;1523.6
277.1178;4264.1
277.1195;6714.5
277.1213;7126.3
277.123;5269.5
277.1248;2527.6
277.1265;636.7
277.1283;81.4
277.13;16.1
277.1317;11.6
277.137;9.6
277.1387;284.5
277.1405;1162.2
277.1422;2262.2
277.1439;2743
277.1457;2198.3
277.1474;1043.9
277.1492;166.5
277.1649;13.7
277.1666;31.5
277.1683;41.2
277.1701;38.2
277.1718;32.7
277.1736;151
277.1753;1554.5
277.1771;5139.7
277.1788;8215.4
277.1805;7826.3
277.1823;4027.5
277.184;1905.2
277.1858;2009.3
277.1875;1413.6
277.1893;482.2
277.191;76.5
277.1997;7.8
277.2015;11.5
277.2032;12.8
277.2049;12.1
277.2067;9.6
277.2119;2.1
277.2137;2.9
277.2154;3.2
277.2172;2.4
277.6221;14
277.6238;19.2
277.6256;20.9
277.6273;17.9
277.6291;11.2
277.6675;14
277.6693;27.9
277.671;32.4
277.6728;31.5
277.6745;26.5
277.6763;14.5
277.678;11.8
277.7742;8
277.7759;11.6
277.7777;12.5
277.7794;10.8
277.7812;7.5
277.8162;8
277.8179;11.4
277.8197;13.8
277.8214;14.1
277.8232;11.8
277.8249;7.3
277.8372;10
277.8389;13.4
277.8407;14.7
277.8424;13.2
277.8442;9.2
278.084;9.3
278.0857;15
278.0875;34.4
278.0892;33.7
278.091;32.3
278.0927;46.4
278.0945;239.1
278.0962;558.2
278.098;820.4
278.0998;824
278.1015;543.5
278.1033;209.2
278.105;35.5
278.1068;11.8
278.1173;10.3
278.119;32.9
278.1208;76.1
278.1225;97.3
278.1243;101.6
278.126;81.3
278.1278;43
278.1295;10.4
278.1348;13.2
278.1365;28
278.1383;35.2
278.1401;37.1
278.1418;24.1
278.1436;15.8
278.1453;174.1
278.1471;1051.3
278.1488;3913.9
278.1506;7387.2
278.1523;9037.6
278.1541;7593.4
278.1558;4151.8
278.1576;1095.9
278.1593;108.5
278.1769;2.8
278.1786;80
278.1804;262.1
278.1821;449.5
278.1839;473.8
278.1856;302.3
278.1874;108.8
278.1891;54.8
278.1909;51.3
278.1926;39.7
278.1944;15.7
278.3978;12.2
278.3996;16.4
278.4013;17.4
278.4031;14.2
278.4048;6.8
278.6243;15.9
278.6261;19.9
278.6278;27
278.6296;31.9
278.6313;29.4
278.6331;19.7
278.6349;9.8
278.6858;7.7
278.6876;11.5
278.6893;12.5
278.6911;11.1
278.6928;7.8
278.7192;14.7
278.721;18.1
278.7227;20.1
278.7245;20.5
278.7262;18.3
278.728;13.1
278.7737;9.1
278.7755;18.7
278.7772;23.9
278.779;21.8
278.7807;12.9
278.8212;4.2
278.8229;140.4
278.8247;1020.6
278.8265;2767
278.8282;4257.6
278.83;4423.1
278.8317;3135.5
278.8335;1353.7
278.8353;257.1
278.837;19.2
278.9232;12
278.925;17
278.9267;17.7
278.9285;15.3
278.9303;10.9
278.9866;2.5
278.9883;70.3
278.9901;229.4
278.9919;402.7
278.9936;501
278.9954;450.4
278.9971;278.2
278.9989;82.8
279.0007;14.6
279.0218;11
279.0235;16.3
279.0253;19
279.0271;18.5
279.0288;14.6
279.0306;8
279.0447;14.9
279.0464;21.9
279.0482;25.7
279.05;25.3
279.0517;20.5
279.0535;28.4
279.0552;126.6
279.057;296.5
279.0588;402.6
279.0605;375.2
279.0623;243.3
279.064;90.2
279.0658;20.8
279.0676;7.3
279.0817;11.4
279.0834;19.2
279.0852;114.7
279.0869;624.5
279.0887;2080.5
279.0905;4121.6
279.0922;5393.9
279.094;5061.9
279.0957;3639.3
279.0975;2410.4
279.0993;1898.8
279.101;1522.2
279.1028;882.7
279.1045;301.1
279.1063;43.2
279.1081;16.5
279.1098;22.4
279.1116;55.5
279.1134;396.8
279.1151;1019.2
279.1169;1542
279.1186;1657.5
279.1204;1311.7
279.1222;662.8
279.1239;363.5
279.1257;569.7
279.1274;696.2
279.1292;526.6
279.131;193.8
279.1327;150.5
279.1345;343.3
279.1363;435.2
279.138;386
279.1398;251.3
279.1415;116.7
279.1433;38.5
279.1504;7.5
279.1521;78.5
279.1539;535.5
279.1556;2728.6
279.1574;6199.8
279.1592;7441.8
279.1609;4872.1
279.1627;2001.9
279.1644;1914
279.1662;1601.2
279.168;723.7
279.1697;130.3
279.1715;5.9
279.205;19.3
279.2067;22.9
279.2085;25.1
279.2103;22.3
279.212;12.6
279.2279;4.4
279.2297;11.2
279.2314;16.1
279.2332;15.1
279.2349;9.5
279.2367;3
279.4148;14.4
279.4166;18.7
279.4183;20.1
279.4201;17.9
279.4219;13
279.4625;7.4
279.4642;11.2
279.466;13
279.4678;12.3
279.4695;9
279.9643;10.4
279.9661;18.1
279.9679;21.7
279.9696;18.4
279.9714;10
280.0493;12.3
280.0511;21.5
280.0528;26.8
280.0546;25.5
280.0564;17.8
280.0581;7.6
280.0599;14
280.0617;28.6
280.0635;34.6
280.0652;31.7
280.067;24.9
280.0741;25.8
280.0758;157.2
280.0776;391.5
280.0794;551.4
280.0812;508.7
280.0829;295
280.0847;92
280.0865;15.5
280.0918;15.2
280.0936;35
280.0953;42.3
280.0971;39.9
280.0989;28.4
280.1006;10.3
280.1361;2
280.1378;2.7
280.1396;2.8
280.1414;3.1
280.1431;30.5
280.1449;320.6
280.1467;1201.5
280.1485;1974.1
280.1502;2064.2
280.152;1432.4
280.1538;560.1
280.1555;117.4
280.1573;70.2
280.1591;187.1
280.1609;349
280.1626;416.3
280.1644;334.7
280.1662;176.7
280.1679;49.5
280.2069;14.4
280.2087;23.6
280.2105;25.7
280.2122;20.1
280.214;11.2
280.3682;10.7
280.37;12.4
280.3718;12.9
280.3735;12.4
280.3753;9.8
280.4268;14.1
280.4285;19.1
280.4303;19.8
280.4321;15.9
280.4338;8.4
280.8192;5.6
280.821;106.4
280.8228;660.1
280.8245;1408.9
280.8263;1768.8
280.8281;1483
280.8299;788.5
280.8316;211.3
280.8334;17.6
280.8494;1.8
280.8512;2.7
280.853;2.9
280.8548;2.3
280.8565;1.3
280.869;11.9
280.8708;19.7
280.8725;24.9
280.8743;22.9
280.8761;13.5
280.8779;2.5
280.9259;11
280.9277;25.5
280.9295;37.2
280.9312;40
280.933;31.7
280.9348;16.5
281.0006;20.4
281.0024;33.8
281.0042;39.9
281.0059;36.5
281.0077;28
281.0095;19.8
281.0255;16.1
281.0273;18.1
281.0291;19.7
281.0309;19.2
281.0326;14.4
281.0558;13.6
281.0576;20.4
281.0593;21.7
281.0611;19.2
281.0629;15.6
281.0914;14.7
281.0932;45
281.0949;80.7
281.0967;104.5
281.0985;119.3
281.1003;110.8
281.1021;86.4
281.1038;58.5
281.1056;45.1
281.1074;24.6
281.1092;16.9
281.111;37.5
281.1127;52.4
281.1145;75.1
281.1163;71.5
281.1181;51.7
281.1199;34
281.1216;26
281.1234;14.6
281.1252;12.6
281.127;8.6
281.1306;9.5
281.1323;56.9
281.1341;224.8
281.1359;471
281.1377;672.6
281.1395;650.8
281.1412;386.1
281.143;96.4
281.1537;7.5
281.1555;17
281.1573;26.8
281.159;29.1
281.1608;24.5
281.1626;8.6
281.1662;14.7
281.1679;42.5
281.1697;237.9
281.1715;1266
281.1733;2935.4
281.1751;3925.1
281.1769;3503.5
281.1786;2029.2
281.1804;599.8
281.1822;69.1
281.184;1.6
281.2054;10.6
281.2071;85.3
281.2089;252.1
281.2107;393.2
281.2125;403.9
281.2143;280
281.216;108.7
281.2178;5.8
281.241;4.5
281.2428;36
281.2445;220.8
281.2463;409.8
281.2481;489
281.2499;398.7
281.2517;202.5
281.2535;17.9
281.405;21.6
281.4067;27.5
281.4085;30.2
281.4103;28.7
281.4121;22.8
281.4139;14.6
281.4531;4.1
281.4549;9.7
281.4567;12.9
281.4585;12.5
281.4603;9.1
281.462;4.8
281.4692;18
281.471;25.1
281.4727;29
281.4745;26.4
281.4763;17.3
281.7334;12.4
281.7352;20.6
281.7369;24.7
281.7387;20.7
281.7405;10.5
281.9586;1.3
281.9604;2.5
281.9622;2.9
281.9639;2.6
281.9657;2
282.0176;14.9
282.0194;129.8
282.0212;234.7
282.023;270
282.0248;206.9
282.0266;89.9
282.0283;7.8
282.0552;1.9
282.057;2.5
282.0588;2.9
282.0605;2.7
282.0623;2.4
282.0641;1.9
282.082;5.4
282.0838;13
282.0856;16.3
282.0874;14.3
282.0892;9.1
282.0928;8.4
282.0946;61.4
282.0963;102.8
282.0981;112.5
282.0999;84
282.1017;45.1
282.1035;211.8
282.1053;1372.3
282.1071;3196.6
282.1089;4266.1
282.1107;3772.1
282.1125;2130.7
282.1142;581.2
282.116;39.2
282.1554;12.4
282.1572;18.6
282.159;20.8
282.1608;18.2
282.1626;15.2
282.1644;6.6
282.1662;12.4
282.1679;14.2
282.1697;10.9
282.1715;5.8
282.1733;14.4
282.1751;28.6
282.1769;36.7
282.1787;37.7
282.1805;29.7
282.1823;14.2
282.1841;9.2
282.2109;2.1
282.2127;3.2
282.2145;3.5
282.2163;2.5
282.2467;1.7
282.2485;3.6
282.2503;7.1
282.2521;8.5
282.2539;7.4
282.2557;3.7
282.2575;1.7
282.2647;23.1
282.2664;33.8
282.2682;39.5
282.27;38.2
282.2718;28.4
282.3489;9.8
282.3507;12
282.3525;13.3
282.3542;12.8
282.356;9
282.7687;2.4
282.7705;75
