m/z;Intensity
327.1846;10684.5
327.1868;5993.9
327.1891;5492.5
327.1913;5172.1
327.1935;3547.5
327.1958;1518.3
327.198;371.6
327.2002;88.1
327.2025;88.4
327.2047;111.6
327.207;110.8
327.2092;148
327.2114;463.2
327.2137;1121
327.2159;1666.3
327.2181;1686
327.2204;1175.4
327.2226;506.1
327.2248;94.3
327.2271;42.9
327.2293;151.6
327.2316;511.8
327.2338;919.8
327.236;1068.6
327.2383;851
327.2405;436.6
327.2427;119.9
327.245;51.9
327.2472;257.8
327.2494;973.6
327.2517;1766.2
327.2539;2016.9
327.2561;1527.2
327.2584;678.7
327.2606;93.9
327.2629;30.2
327.2651;21.9
327.2673;17.8
327.2696;12.4
327.2763;13.8
327.2785;18.6
327.2808;19.6
327.283;26.1
327.2852;47.3
327.2875;61.6
327.2897;64.8
327.2919;45.2
327.2942;19.2
327.6434;12.4
327.6456;19.2
327.6479;21.7
327.6501;18.4
327.6523;10.8
327.7846;11.3
327.7868;22.5
327.789;27.6
327.7913;23.8
327.7935;13.3
327.9976;17.7
327.9999;26.2
328.0021;29.3
328.0044;25.2
328.0066;15.6
328.0919;8.5
328.0941;14.6
328.0964;17.1
328.0986;14.9
328.1009;9.4
328.1323;15.5
328.1346;25
328.1368;37.5
328.1391;47.4
328.1413;50.5
328.1435;35.5
328.1458;31.4
328.148;19.6
328.1593;10.2
328.1615;14.2
328.1638;17.1
328.166;28
328.1682;31.9
328.1705;29.2
328.1727;35.6
328.175;162
328.1772;715.9
328.1795;1723.8
328.1817;2519.5
328.184;2468.8
328.1862;1611.9
328.1885;605.9
328.1907;113.9
328.1929;14.8
328.2513;8.1
328.2536;9.9
328.2558;10.6
328.2581;10.2
328.2603;8.1
328.2918;6.4
328.294;9.2
328.2963;9.8
328.2985;8
328.4356;5.8
328.4379;10.2
328.4401;12.3
328.4424;10.9
328.4446;6.9
328.4604;12.5
328.4626;19
328.4649;28.4
328.4671;38.5
328.4694;41.9
328.4716;31.6
328.4739;24
328.4761;12.6
328.7079;22.2
328.7101;35
328.7124;39.6
328.7146;32.4
328.7169;15.3
328.7529;18.9
328.7552;31.1
328.7574;31.1
328.7597;20.8
328.7619;9.5
328.7979;4.5
328.8002;50.8
328.8024;87
328.8047;96.5
328.807;80.4
328.8092;52.5
328.8497;17.6
328.852;29.4
328.8543;43.1
328.8565;41.2
328.8588;32.7
328.861;13.3
328.8633;10.4
328.9466;18
328.9489;37.5
328.9511;49.6
328.9534;47
328.9557;29.5
328.9579;7.8
328.9895;26
328.9917;201
328.994;657.7
328.9962;1029.7
328.9985;1057.4
329.0007;720
329.003;281.5
329.0052;30.9
329.0819;8.9
329.0842;13.4
329.0864;14.3
329.0887;11.7
329.0909;7
329.118;14.9
329.1202;36.6
329.1225;43.5
329.1248;44.5
329.127;50.6
329.1293;76.1
329.1315;114.7
329.1338;138.3
329.136;133.6
329.1383;121.9
329.1405;237.9
329.1428;799.6
329.1451;2999.9
329.1473;8871.8
329.1496;15596.1
329.1518;18724.5
329.1541;16147.8
329.1563;10056.4
329.1586;4502.9
329.1608;1634.4
329.1631;637.5
329.1654;173.9
329.1676;35
329.1811;30.7
329.1834;60.1
329.1857;80.7
329.1879;79.4
329.1902;97.8
329.1924;202.2
329.1947;289.1
329.1969;315.5
329.1992;246.7
329.2015;121.2
329.2037;22.5
329.2218;5.3
329.224;108.4
329.2263;739.8
329.2285;2170.8
329.2308;3647.8
329.233;4094.7
329.2353;3149.1
329.2376;1512.7
329.2398;333.7
329.2421;36.9
329.2443;13.6
329.2466;27.5
329.2488;39.6
329.2511;49.6
329.2534;44.1
329.2556;29.5
329.2579;21
329.2601;5.7
329.2759;8.4
329.2782;16.9
329.2804;22.2
329.2827;20.8
329.285;12.3
329.6238;10.9
329.6261;17.1
329.6283;19.4
329.6306;17.2
329.6328;11.3
329.7074;8
329.7097;14.4
329.712;16.2
329.7142;13.6
329.7165;8.5
330.1194;13.6
330.1217;18.2
330.124;19.9
330.1262;18.5
330.1285;14.8
330.1308;9.6
330.1444;16
330.1466;63.3
330.1489;355.4
330.1512;1155.5
330.1534;2051.3
330.1557;2326.1
330.158;1799.5
330.1602;898.5
330.1625;228.5
330.1648;36
330.1761;14.1
330.1783;29
330.1806;37.2
330.1829;38.6
330.1851;33
330.1874;21.4
330.1897;7.6
330.1919;12.4
330.1942;15.1
330.1965;14.1
330.1987;9.9
330.2327;9.8
330.235;17
330.2373;19.3
330.2395;16.9
330.2418;11.6
330.455;10.3
330.4573;12.8
330.4596;13.7
330.4618;12.5
330.4641;9.3
330.7479;22.4
330.7502;31.1
330.7525;34.4
330.7548;27.3
330.757;11.6
330.7934;12.3
330.7957;70.1
330.7979;134.6
330.8002;160.6
330.8025;129.5
330.8048;66.4
330.807;21.2
330.8229;9.1
330.8252;11.2
330.8275;12.1
330.8298;10.4
330.832;5.5
330.9252;7
330.9275;13.4
330.9298;15.7
330.9321;12.5
330.9343;5.9
330.9844;11.7
330.9867;16.7
330.9889;17.1
330.9912;12.9
330.9935;6.4
331.105;9.2
331.1072;10.9
331.1095;11.6
331.1118;13
331.1141;13.9
331.1164;13.4
331.1186;22.9
331.1209;59.7
331.1232;336.9
331.1255;1424.9
331.1277;3390.6
331.13;4962.9
331.1323;5054.5
331.1346;3683.4
331.1368;1868.2
331.1391;762.8
331.1414;757.2
331.1437;1874.7
331.1459;3625.4
331.1482;4566.3
331.1505;3854.9
331.1528;2063.8
331.155;612
331.1573;74.5
331.1596;14.7
331.171;12.9
331.1733;25
331.1755;29.5
331.1778;26
331.1801;19.4
331.1824;16.1
331.1846;18.6
331.1869;24.3
331.1892;27.6
331.1915;25.7
331.1937;20.3
331.196;13.5
331.1983;8.8
331.2006;13.9
331.2029;16.1
331.2051;14.9
331.2074;10.9
331.2347;11.7
331.237;18.7
331.2393;21.2
331.2416;19.4
331.2438;18.5
331.2461;17.3
331.2484;23.8
331.2507;23.3
331.253;17.9
331.2552;11.6
331.3122;13.7
331.3145;18.5
331.3167;19.8
331.319;15.9
331.3213;7.8
331.3418;9.2
331.3441;11.9
331.3464;12.3
331.3486;10.6
331.3509;7.1
331.3577;15.1
331.36;22.7
331.3623;23.5
331.3646;19.4
331.3669;13.6
331.8436;10.6
331.8459;13.1
331.8482;13.5
331.8505;11.1
331.8527;6.3
331.8893;14.6
331.8916;22.3
331.8938;22.9
331.8961;16.2
331.8984;6.5
332.1269;25.9
332.1292;71.4
332.1315;152.9
332.1338;192.6
332.1361;170.8
332.1384;102.6
332.1407;30.1
332.1452;18.1
332.1475;34.2
332.1498;48.8
332.1521;50.3
332.1544;48.1
332.1567;24.3
332.159;19.8
332.1612;15.6
332.1635;17.7
332.1658;9.2
332.1681;9.6
332.1704;8.9
332.1727;6.4
332.3374;14.5
332.3397;19
332.342;21.5
332.3443;22.4
332.3465;18.9
332.3488;9.2
332.39;9.6
332.3923;13.9
332.3946;16.1
332.3969;15.7
332.3992;23.3
332.4015;20.1
332.4038;20.5
332.4061;15.6
332.4084;8.2
332.7451;18.4
332.7474;23.9
332.7497;24.4
332.752;18.3
332.7543;7.7
332.7635;16.1
332.7658;21.9
332.7681;23.4
332.7704;22.5
332.7727;19.1
332.8438;11.5
332.8461;34.3
332.8483;44.4
332.8506;38.2
332.8529;21.7
332.869;8.5
332.8713;11
332.8736;11.6
332.8759;9.4
332.8782;5.2
332.9149;8.5
332.9172;12
332.9195;13.7
332.9218;12.1
332.9241;7.3
332.9493;9.9
332.9516;17.3
332.9539;19
332.9562;15.1
332.9585;8.2
332.9631;19.4
332.9654;30.8
332.9677;36.2
332.97;33.2
332.9723;22.1
332.9929;11.2
332.9952;15.3
332.9975;15.5
332.9998;12.5
333.0021;7.5
333.0296;23.2
333.0319;43
333.0342;53.6
333.0365;48.9
333.0388;32.2
333.0411;10.9
333.0503;10
333.0526;13.8
333.0549;16.4
333.0572;27.9
333.0595;30.3
333.0618;22.2
333.0641;21.3
333.0664;18.8
333.0687;14
333.0985;26.8
333.1008;140.9
333.1031;804.8
333.1054;2874.2
333.1077;5834.9
333.11;7584.2
333.1123;6826.8
333.1146;4181.1
333.1169;1524.5
333.1192;295.4
333.1215;91.5
333.1238;316.9
333.1261;700.4
333.1284;1134.6
333.1307;1708.6
333.133;2322.5
333.1353;2428.9
333.1376;1664.8
333.1399;633.4
333.1422;1278
333.1445;2736.2
333.1468;3399.9
333.1491;3202.4
333.1513;2567.8
333.1536;1898.5
333.1559;1305.2
333.1582;655.2
333.1605;142.5
333.1628;309.2
333.1651;732.5
333.1674;929.5
333.1697;788.4
333.172;422.1
333.1743;90.5
333.1766;26.8
333.1789;28.5
333.1812;27.1
333.1835;20.6
333.1858;9.2
333.2065;37
333.2088;71.8
333.2111;137.9
333.2134;326
333.2157;667.2
333.218;950
333.2203;1023.3
333.2226;806.4
333.2249;407.3
333.2272;108.2
333.2295;33.4
333.2318;36.4
333.2341;37.3
333.2364;38.3
333.2387;33
333.241;23
333.2547;8.1
333.257;13.7
333.2593;15.1
333.2616;13
333.2639;8.9
333.3237;12.4
333.326;17.4
333.3283;18.8
333.3306;16.3
333.3329;12.3
333.7793;9.7
333.7816;15.9
333.7839;17.8
333.7862;15.4
333.7885;9.2
334.0605;17.9
334.0628;25.8
334.0652;29.4
334.0675;29.2
334.0698;26.5
334.0721;20.7
334.0836;8
334.0859;9.1
334.0882;9.5
334.0905;9.7
334.0928;9.4
334.0951;7.2
334.1067;25.8
334.109;81.7
334.1113;135.3
334.1136;147.9
334.1159;112.9
334.1182;50.4
334.1205;16.3
334.1528;16.9
334.1551;24
334.1574;37.4
334.1597;50.6
334.162;54.5
334.1644;48.2
334.1667;34.3
334.169;25.1
334.1713;8.1
334.1736;7.3
334.1759;5.2
334.1805;10.9
334.1828;15.8
334.1851;17.1
334.1874;13.8
334.1897;7.5
334.2151;10.9
334.2174;14.5
334.2197;17.5
334.222;17.9
334.2244;13.5
334.2267;5.8
334.2405;44.3
334.2428;434.5
334.2451;2145.3
334.2474;5770
334.2497;9022.4
334.2521;9456.9
334.2544;6754
334.2567;2958.1
334.259;511.1
334.2613;42.2
334.2636;9.2
334.2913;14.3
334.2936;18.6
334.2959;19.8
334.2982;18.6
334.3005;14.5
334.3052;22.6
334.3075;31.9
334.3098;32.7
334.3121;24.7
334.3144;12.7
334.5223;11.4
334.5246;16.4
334.5269;18.1
334.5292;15.8
334.5316;11.9
334.5339;8.3
334.7674;14.1
334.7697;19.5
334.7721;20.7
334.7744;17.6
334.7767;11.5
334.8646;22.4
334.8669;24.3
334.8693;24.6
334.8716;22.9
334.8739;17.6
334.9132;9.7
334.9156;18.7
334.9179;22.3
334.9202;16.2
335.0406;23.9
335.0429;33.7
335.0453;35.3
335.0476;29.9
335.0499;20.8
335.0985;11.6
335.1009;77
335.1032;396.1
335.1055;776.3
335.1078;959.2
335.1101;814.2
335.1125;486.4
335.1148;168.7
335.1171;52.4
335.1194;75.2
335.1217;238.7
335.124;387.3
335.1264;445.3
335.1287;373.9
335.131;204.1
335.1333;101.9
335.1356;215.3
335.1379;296.1
335.1403;280.2
335.1426;200.8
335.1449;127.1
335.1472;69.3
335.1495;32.2
335.1519;20.4
335.1542;9.2
335.1773;7
335.1797;43.2
335.182;225.6
335.1843;810.5
335.1866;1832.5
335.1889;2649.5
335.1913;2522.3
335.1936;1533.6
335.1959;518.2
335.1982;113.7
335.2052;17.5
335.2075;24
335.2098;44.5
335.2121;83.9
335.2144;226.5
335.2168;755
335.2191;1657.8
335.2214;2222.8
335.2237;1951.3
335.226;1130.6
335.2284;499.3
335.2307;391.6
335.233;403.2
335.2353;373.9
335.2376;298
335.2399;148.4
335.2423;33.5
335.2446;17.3
335.2469;18.4
335.2492;110.6
335.2515;228.6
335.2539;300.7
335.2562;259.7
335.2585;140.8
335.2608;24.5
335.407;8.4
335.4093;11.7
335.4116;12.4
335.4139;11.3
335.4162;8.6
335.465;13.3
335.4673;17.6
335.4696;18.5
335.4719;17.2
335.4743;13
335.6786;10.2
335.6809;12.7
335.6832;13
335.6856;11.7
335.6879;8.5
335.7506;14.7
335.753;19
335.7553;21.1
335.7576;20.4
335.7599;15.9
335.7669;12.5
335.7692;13.4
335.7716;13.7
335.7739;13.5
335.7762;11.2
335.9297;15.4
335.932;20
335.9343;21.1
335.9366;18.3
335.939;12.8
336.0041;10.4
336.0064;22.8
336.0087;30
336.0111;31.2
336.0134;25.9
336.0157;16.5
336.0553;12.5
336.0576;20.7
336.0599;24.4
336.0623;21.5
336.0646;12.9
336.1042;10.2
336.1065;13.3
336.1088;13.5
336.1111;10.6
336.1135;5.3
336.1251;8.3
336.1274;10.8
336.1298;12.5
336.1321;12.9
336.1344;10.9
336.1367;6
336.1903;18
336.1926;30.6
336.195;35.2
336.1973;29.7
336.1996;17.7
336.2206;7.4
336.2229;9.8
336.2252;10.6
336.2276;8.2
336.2369;14
336.2392;39.5
336.2415;304.4
336.2439;1001.5
336.2462;1750.4
336.2485;2045.1
336.2508;1649.6
336.2532;872.4
336.2555;211.4
336.2578;39.5
336.2602;12.1
336.5212;16.6
336.5235;24.8
336.5259;29.6
336.5282;28.4
336.5305;21.6
336.5329;12.4
336.5982;15
336.6005;22
336.6028;23.7
336.6052;19.7
336.6075;11.7
336.7779;23.3
336.7802;55.8
336.7825;128.5
336.7849;192.9
336.7872;211.3
336.7895;165.1
336.7919;76.4
336.9203;10.9
336.9227;17.3
336.925;21.4
336.9273;19.6
336.9297;11.6
337.0231;8.3
337.0255;15.7
337.0278;21.2
337.0301;22.1
337.0325;17.3
337.0348;8.9
337.0909;26.4
337.0933;64.3
337.0956;218.7
337.0979;463.4
337.1003;546.5
337.1026;368.7
337.105;134.7
337.1073;51.5
337.1096;32.3
337.112;20.2
337.1143;34.2
337.1166;49.5
337.119;50.3
337.1213;47.1
337.1237;34.5
337.126;12.3
337.1283;31.2
337.1307;54.4
337.133;165.3
337.1353;796.1
337.1377;2670
337.14;5007.6
337.1424;5915.7
337.1447;4635.5
337.147;2224.1
337.1494;497.8
337.1517;36.5
337.1541;14.2
337.1564;43.5
337.1587;210.8
337.1611;611.5
337.1634;980.7
337.1657;1022.4
337.1681;688.2
337.1704;258.1
337.1728;28.7
337.1751;87.4
337.1774;501.3
337.1798;1371.3
337.1821;2284.6
337.1845;2540.5
337.1868;1859.4
337.1891;651.3
337.1915;274.2
337.1938;1224.7
337.1962;5547.6
337.1985;11021.2
337.2008;13369
337.2032;11711.9
337.2055;8667.1
337.2078;6112.5
337.2102;3559.4
337.2125;1198.8
337.2149;258
337.2172;38.1
337.2312;20.7
337.2336;58.4
337.2359;80
337.2383;75.7
337.2406;53.1
337.2429;51.4
337.2453;291.9
337.2476;725.6
337.25;1097.3
337.2523;1084
337.2546;701.4
337.257;240.1
337.2593;32.2
337.2617;8.2
337.2687;20.2
337.271;28.3
337.2734;29.5
337.2757;21.9
337.278;7.6
337.4232;10.6
337.4255;14.5
337.4278;15.1
337.4302;12.4
337.4325;7.3
337.5965;14.3
337.5988;20.2
337.6012;22.6
337.6035;20.6
337.6059;14
337.9553;7.9
337.9576;12.5
337.96;13.8
337.9623;11.9
337.9647;8
338.0351;35.6
338.0374;67.3
338.0398;71.3
338.0421;46.3
338.0445;12.7
338.0773;15.9
338.0797;18.4
338.082;31
338.0844;34.1
338.0867;32.2
338.0891;21.1
338.0914;17.9
338.0938;12
338.1149;6.6
338.1173;11.4
338.1196;13.7
338.122;13.1
338.1243;9.6
338.1314;12
338.1337;16.2
338.1361;20.1
338.1384;18.6
338.1408;10.6
338.1595;10.8
338.1619;17.2
338.1642;26.3
338.1666;120.3
338.1689;419.9
338.1713;823.2
338.1736;1027.5
338.176;862.1
338.1783;456.6
338.1807;112.9
338.1948;9.7
338.1971;143
338.1995;587.3
338.2018;1260.5
338.2042;1593.8
338.2065;1322.6
338.2089;751.3
338.2112;260.2
338.2136;81.9
338.2159;14
338.223;12.1
338.2253;18.4
338.2277;22.5
338.23;22.6
338.2324;26.5
338.2347;18.9
338.2371;21.3
338.2394;21.6
338.2418;47.3
338.2441;68.9
338.2465;87.7
338.2488;84.8
338.2512;62.5
338.2535;31.7
338.2559;10.4
338.6793;10.8
338.6816;13.2
338.684;13.2
338.6863;10.5
338.6887;5.8
338.7782;6.6
338.7805;9.9
338.7829;11.5
338.7853;9.6
338.7876;4.6
338.8842;16.9
338.8866;21.8
338.8889;22.5
338.8913;19.4
338.8936;12
338.9078;14.2
338.9101;19.1
338.9125;19.7
338.9148;15
338.9172;6.6
338.9243;40.2
338.9266;60
338.929;65.8
338.9313;54.4
338.9337;29.5
339.0917;21.2
339.094;34.5
339.0964;43.1
339.0988;48.1
339.1011;51.7
339.1035;68.7
339.1058;87.8
339.1082;96.4
339.1106;85.6
339.1129;88.8
339.1153;214.6
339.1176;460.2
339.12;657.1
339.1223;610.5
339.1247;370
339.1271;150.9
339.1294;34.2
339.1318;88.1
339.1341;258.6
339.1365;607.1
339.1389;1060.1
339.1412;1888
339.1436;3382.4
339.1459;3523.1
339.1483;2093.5
339.1507;634
339.153;48.4
339.1554;8.2
339.1577;35.6
339.1601;102
339.1625;141.4
339.1648;152.2
339.1672;112.1
339.1695;74.7
339.1719;233.4
339.1743;1131.3
339.1766;3217.5
339.179;4955.9
339.1813;5906.1
339.1837;5665.3
339.1861;3904.9
339.1884;9189.4
339.1908;16150.8
339.1931;76722.6
339.1955;184955.1
339.1979;274186.5
339.2002;279589.5
339.2026;198189.7
339.2049;90813.9
339.2073;20726.3
339.2097;4662.7
339.212;3863.8
339.2144;4372.7
339.2167;3651.8
339.2191;3129
339.2215;2330.3
339.2238;807.8
339.2262;116.2
339.2285;61.1
339.2309;57.6
339.2333;26.1
339.2356;6.2
339.2403;8.4
339.2427;15.4
339.2451;21.9
339.2474;58
339.2498;240.1
339.2521;485.6
339.2545;556.4
339.2569;374.7
339.2592;135.3
339.2781;13.5
339.2805;41
339.2828;185.2
339.2852;550.4
339.2875;961.3
339.2899;1161.2
339.2923;910.5
339.2946;389.8
339.297;72.6
339.2993;14.3
339.3017;12.9
339.3041;8.2
339.3206;15.1
339.323;64.7
339.3253;107.7
339.3277;116.4
339.33;100
339.3324;63.2
339.3348;21.3
339.3867;21.8
339.3891;34.4
339.3914;40
339.3938;38.8
339.3962;34.4
339.3985;28
339.4056;10.8
339.408;18.2
339.4103;21.7
339.4127;17.6
339.4151;8.9
339.519;12.6
339.5214;16.8
339.5237;17.7
339.5261;14.2
339.5285;7.2
339.746;7.5
339.7484;12.8
339.7507;15.7
339.7531;14.8
339.7555;10.5
339.8667;7.9
339.869;11.1
339.8714;12.9
339.8738;11.6
339.8761;7.1
339.8856;17.4
339.888;21.9
339.8903;23.2
339.8927;20.6
339.8951;13.2
340.0372;13.4
340.0395;18
340.0419;20.3
340.0443;19.3
340.0466;14.7
340.049;7.7
340.1035;14.7
340.1059;24
340.1082;28.4
340.1106;25.6
340.113;21.4
340.1153;18.1
340.1177;22.2
340.1201;28
340.1224;29.3
340.1248;19.3
340.1272;9.2
340.1343;5.2
340.1367;18
340.139;22.7
340.1414;21.6
340.1438;20
340.1461;31.5
340.1485;57.5
340.1509;110.5
340.1532;131.7
340.1556;105
340.158;56.3
340.1604;5.9
340.1651;17.2
340.1675;35.8
340.1698;45.8
340.1722;46
340.1746;37.7
340.1769;49.5
340.1793;124.8
340.1817;183.9
340.1841;239.2
340.1864;272
340.1888;418.5
340.1912;1221.9
340.1935;2453.4
340.1959;8404.1
340.1983;27438.6
340.2007;47509.6
340.203;54347.3
340.2054;42960.7
340.2078;22420.9
340.2101;6284.5
340.2125;651.7
340.2149;188.5
340.2172;139.5
340.2196;101.3
340.222;55.2
340.2244;27.6
340.2315;7.7
340.2338;10.3
340.2362;11.4
340.2386;10.4
340.2409;7.4
340.286;19.3
340.2884;24.2
340.2907;25.8
340.2931;22.8
340.2955;14.1
340.407;8.6
340.4093;14.5
340.4117;16.9
340.4141;14.7
340.4165;8.7
340.452;8.4
340.4544;16.6
340.4568;21.3
340.4592;21
340.4615;16.8
340.4639;10.7
340.8297;6.8
340.832;9.9
340.8344;11.6
340.8368;11.1
340.8392;8
340.9533;11.1
340.9557;14.4
340.958;14.6
340.9604;13
340.9628;19.8
340.9652;14.7
340.9676;18.2
340.9699;34.4
340.9723;47.2
340.9747;103.7
340.9771;413.7
340.9795;954.4
340.9818;1477.5
340.9842;1591.9
340.9866;1181.6
340.989;566.8
340.9913;146.3
340.9937;10.4
341.0032;10.1
341.0056;13.1
341.008;14.2
341.0104;12.1
341.0128;6.5
341.0175;14.4
341.0199;15.2
341.0223;15.9
341.0247;14.4
341.027;8.6
341.096;8.8
341.0984;15.3
341.1008;33.1
341.1032;33.1
341.1055;29
341.1079;20.9
341.1103;18.3
341.1127;14.3
341.1151;19
341.1174;20.9
341.1198;21.8
341.1222;29
341.1246;27.3
341.127;18.8
341.1293;42.1
341.1317;124.5
341.1341;199
341.1365;297.8
341.1389;405.6
341.1412;467.3
341.1436;501.3
341.146;389.5
341.1484;183.9
341.1508;284.9
341.1532;1445.1
341.1555;5093.6
341.1579;9152.2
341.1603;10616.8
341.1627;8397.4
341.1651;4157.6
341.1674;822.5
341.1698;111
341.1722;287.2
341.1746;906.1
341.177;1531
341.1793;1699.6
341.1817;1334.7
341.1841;715.6
341.1865;702.7
341.1889;2739.5
341.1912;8093.6
341.1936;13386.6
341.196;14885.5
341.1984;11974.1
341.2008;7611.6
341.2031;5127
341.2055;4584.4
341.2079;3813.7
341.2103;2227.6
341.2127;965.5
341.215;1255.9
341.2174;4319.1
341.2198;8531.9
341.2222;10553.7
341.2246;8778.3
341.227;4799.6
341.2293;1776.1
341.2317;762.6
341.2341;383.2
341.2365;207.2
341.2389;64.7
341.2412;25.1
341.2436;13.5
341.246;10.6
341.2508;63
341.2531;349
341.2555;1476.6
341.2579;4103.8
341.2603;6723.3
341.2627;28083.4
341.2651;74408
341.2674;116815.6
341.2698;124717.4
341.2722;92482.3
341.2746;44756.1
341.277;11088.2
341.2793;1773
341.2817;1012.4
341.2841;341.5
341.2865;98.7
341.2889;64.3
341.2912;40.6
341.2936;35.6
341.296;81.8
341.2984;280.4
341.3008;1153.6
341.3032;2252.3
341.3055;2694
341.3079;2166.2
341.3103;1080.3
341.3127;188.5
341.5558;12.2
341.5582;19.1
341.5605;21.7
341.5629;18.6
341.5653;10.1
341.7466;14.2
341.749;20.8
341.7514;22.6
341.7538;17.6
341.7562;7.6
341.7896;8.6
341.792;11.1
341.7944;11.2
341.7967;9.2
341.7991;5.4
341.8755;9.7
341.8779;14.1
341.8803;15.9
341.8827;13.5
341.8851;7.4
342.0523;11.7
342.0547;15.3
342.0571;16.3
342.0595;15.6
342.0619;12.5
342.124;4.8
342.1264;13
342.1288;20.7
342.1312;23.6
342.1336;20.9
342.136;14.9
342.1383;7.7
342.1551;25.7
342.1575;161.9
342.1599;340.8
342.1622;443
342.1646;392.7
342.167;238.4
342.1694;84.1
342.1718;24.6
342.1766;15.3
342.179;25.4
342.1814;29
342.1838;21.8
342.1862;14.3
342.1885;67
342.1909;193.6
342.1933;629.6
342.1957;1246.3
342.1981;1645.1
342.2005;1497.8
342.2029;922.7
342.2053;303.9
342.2077;53
342.2172;27.9
342.2196;197.3
342.222;523.9
342.2244;788.4
342.2268;789.5
342.2292;525.2
342.2316;194.6
342.234;12.7
342.2555;14.2
342.2579;64.7
342.2603;273.8
342.2627;827.7
342.2651;3000.5
342.2675;11030.1
342.2699;21059.3
342.2723;26104.3
342.2746;22362.2
342.277;12841.1
342.2794;4145.3
342.2818;458.5
342.2842;47.6
342.2866;33
342.289;23.5
342.3034;19
342.3057;28.6
342.3081;32.5
342.3105;28.8
342.3129;19.5
342.6242;7.8
342.6265;17
342.6289;20.8
342.6313;18.4
342.6337;12.1
342.7272;34.6
342.7296;69.7
342.732;94.8
342.7344;92.3
342.7368;59.8
342.7392;23
342.871;12.9
342.8734;21.1
342.8758;24.2
342.8782;21.5
342.8806;15
342.9646;9.5
342.967;13.5
342.9694;15.2
342.9718;13.7
342.9742;8.6
342.9934;12.8
342.9958;27
342.9982;32.8
343.0006;34.6
343.003;29.6
343.0054;17.9
343.0918;14.1
343.0942;19.6
343.0966;21.2
343.099;19.7
343.1014;18.9
343.1038;18.6
343.1062;14.3
343.111;9.2
343.1134;12.3
343.1158;14.3
343.1182;15.7
343.1206;24.1
343.123;171.4
343.1254;1206.6
343.1278;3340.3
343.1302;5028.4
343.1326;5430.9
343.135;4887.1
343.1374;4216.3
343.1398;3507.5
343.1422;2401.8
343.1446;1090.4
343.147;723.1
343.1494;798.2
343.1518;758.4
343.1542;489.2
343.1566;180.4
343.159;55.2
343.1614;46.5
343.1638;68.5
343.1662;138.8
343.1686;395.4
343.171;969.6
343.1734;1517.3
343.1758;1672.9
343.1782;1273.3
343.1806;575.4
343.183;74.6
343.2022;58
343.2047;470.2
343.2071;1588
343.2095;2997.5
343.2119;3833
343.2143;3791.6
343.2167;3358.2
343.2191;2919.8
343.2215;2159.3
343.2239;1086.1
343.2263;311.5
343.2287;28.4
343.2311;23.7
343.2335;27.5
343.2359;23
343.2383;13.3
343.2407;13.4
343.2431;49
343.2455;82.2
343.2479;99.8
343.2503;90.2
343.2527;54.9
343.2551;7.1
343.2671;53.3
343.2695;351.2
343.2719;851.3
343.2743;1294.9
343.2767;1399.8
343.2791;1126.8
343.2815;729.9
343.2839;331.8
343.2863;133.3
343.2887;47.7
343.2911;23.9
343.5869;18.5
343.5893;29.3
343.5917;35.6
343.5941;33.1
343.5965;20.5
343.6229;11.1
343.6254;15.5
343.6278;17
343.6302;15.9
343.6326;12.6
343.7337;8.9
343.7361;19
343.7385;22.8
343.7409;21.3
343.7433;16.6
343.7866;11.5
343.789;14.9
343.7914;29.2
343.7938;49.5
343.7963;59.4
343.7987;62.6
343.8011;76.5
343.8035;71
343.8059;55.3
343.8083;47.6
343.8107;34.4
343.8131;16.3
343.8155;9.8
343.8806;12.7
343.883;20
343.8854;21.5
343.8878;18.5
343.8902;13
344.1264;6.7
344.1288;36.7
344.1312;78.8
344.1336;115.4
344.136;143.6
344.1384;125.1
344.1409;94.5
344.1433;80.7
344.1457;70.2
344.1481;62
344.1505;72.4
344.1529;71.2
344.1553;57.1
344.1577;25.9
344.1746;6.9
344.177;12.1
344.1795;15.5
344.1819;14.9
344.1843;9.7
344.2036;10.6
344.206;17
344.2084;19.6
344.2108;21.3
344.2132;46.1
344.2156;56.1
344.218;49
344.2205;48
344.2229;41.1
344.2253;23.4
344.2277;14.1
344.2687;5.9
344.2711;140.5
344.2735;1133.5
344.276;3752.4
344.2784;6316.9
344.2808;6849.9
344.2832;4989.6
344.2856;2221.9
344.288;443.6
344.2904;25.1
344.6624;26.2
344.6648;31.6
344.6672;32.9
344.6696;30.1
344.672;22
344.7421;9.7
344.7446;11.8
344.747;11.9
344.7494;11
344.7518;8.7
344.8147;8.9
344.8171;15.5
344.8195;18.1
344.822;15.3
344.8244;8.3
345.0833;8.3
345.0858;137.8
345.0882;689
345.0906;1491.9
345.093;2024.6
345.0954;1951.5
345.0979;1463.4
345.1003;1066.3
345.1027;791.4
345.1051;554.5
345.1075;243.4
345.11;79
345.1124;20
345.1148;11.7
345.1197;29.2
345.1221;198.5
345.1245;555.6
345.1269;806.8
345.1293;932.6
345.1318;801.6
345.1342;606.2
345.1366;1408.1
345.139;5294.9
345.1415;22937
345.1439;46003.2
345.1463;59550.3
345.1487;53823.6
345.1511;33800.4
345.1536;13682.9
345.156;3217.6
345.1584;1139.7
345.1608;411.5
345.1633;238
345.1657;341.2
345.1681;363.1
345.1705;271.4
345.1729;141.1
345.1754;60.4
345.1778;65.7
345.1802;78.1
345.1826;65.7
345.1851;45.2
345.1875;52.4
